"Pos","Name","CT","Amount..Copies.","Target","SampleIDNum","Date","Location","Volume","DilutionFactor","plate_num","standard_slope","standard_intercept","R2","efficiency","log.copies.well","copies.well","vol.well","copies.ul","vol.elution","copies.extraction","copies.ml"
"G8","UNKNOWN",37.401,,"entero",93,"11/24/18",3,595,10,1,-3.4483770530784,39.2607861945672,0.98871777838921,94.9806393314475,0.539322169803611,3.46196098956246,3,11.5398699652082,110,1269.3856961729,2.13342133810572
"G9","UNKNOWN",31.052,,"entero",101,"11/24/18",11,485,1,1,-3.4483770530784,39.2607861945672,0.98871777838921,94.9806393314475,2.38047814035857,240.147538973899,3,80.0491796579663,110,8805.4097623763,18.1554840461367
"G10","UNKNOWN",30.895,,"entero",101,"11/24/18",11,485,1,1,-3.4483770530784,39.2607861945672,0.98871777838921,94.9806393314475,2.42600680430204,266.690044781546,3,88.8966815938485,110,9778.63497532334,20.1621339697388
"G11","UNKNOWN",34.304,,"entero",101,"11/24/18",11,485,10,1,-3.4483770530784,39.2607861945672,0.98871777838921,94.9806393314475,1.43742581459944,27.3795190230826,3,91.2650634102754,110,10039.1569751303,20.6992927322274
"H3","UNKNOWN",31.589,,"entero",65,"10/13/18",8,495,1,1,-3.4483770530784,39.2607861945672,0.98871777838921,94.9806393314475,2.22475271018247,167.784836939967,3,55.9282789799889,110,6152.11068779878,12.4285064399975
"H4","UNKNOWN",31.728,,"entero",65,"10/13/18",8,495,1,1,-3.4483770530784,39.2607861945672,0.98871777838921,94.9806393314475,2.18444389306054,152.912818405451,3,50.9709394684835,110,5606.80334153319,11.3268754374408
"H5","UNKNOWN",34.491,,"entero",65,"10/13/18",8,495,10,1,-3.4483770530784,39.2607861945672,0.98871777838921,94.9806393314475,1.38319740595339,24.1655901725514,3,80.5519672418381,110,8860.71639660219,17.9004371648529
"H6","UNKNOWN",34.407,,"entero",94,"11/24/18",4,565,1,1,-3.4483770530784,39.2607861945672,0.98871777838921,94.9806393314475,1.4075566911206,25.5597552644012,3,8.51991842146705,110,937.191026361376,1.65874517940066
"H7","UNKNOWN",33.949,,"entero",94,"11/24/18",4,565,1,1,-3.4483770530784,39.2607861945672,0.98871777838921,94.9806393314475,1.54037279357991,34.7034613309891,3,11.567820443663,110,1272.46024880293,2.25214203327953
"H8","UNKNOWN",39.05,,"entero",94,"11/24/18",4,565,10,1,-3.4483770530784,39.2607861945672,0.98871777838921,94.9806393314475,0.0611262026520745,1.15113485132225,3,3.83711617107418,110,422.08277881816,0.74704916604984
