"Pos","Name","CT","Amount..Copies.","Target","SampleIDNum","Date","Location","Volume","DilutionFactor","plate_num","standard_slope","standard_intercept","R2","efficiency","log.copies.well","copies.well","vol.well","copies.ul","vol.elution","copies.extraction","copies.ml","averaged"
"B5","UNKNOWN",34.692,,"Ecoli",71,"10/21/18","Site 1",503,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.14770951509068,140.510738088465,3,468.36912696155,110,51520.6039657705,102.426648043281,21.1089545023285
"B6","UNKNOWN",37.58,,"Ecoli",79,"10/21/18","Site 7",560,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,1.50184390059717,31.7573240513488,3,10.5857746837829,110,1164.43521521612,2.07934859860022,30.0617663900167
"B7","UNKNOWN",33.273,,"Ecoli",79,"10/21/18","Site 7",560,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.46505138038371,291.777218851546,3,97.2590729505152,110,10698.4980245567,19.1044607581369,22.5915457895673
"B8","UNKNOWN",32.786,,"Ecoli",79,"10/21/18","Site 7",560,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.57396292964214,374.940996795895,3,1249.80332265298,110,137478.365491828,245.497081235408,59.1359297496785
"B9","UNKNOWN",36.809,,"Ecoli",87,"10/21/18","Site 11",565,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,1.67426855044984,47.2355036559547,3,15.7451678853182,110,1731.96846738501,3.06543091572567,62.5986294675021
"B10","UNKNOWN",28.773,,"Ecoli",87,"10/21/18","Site 11",565,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,3.47142093205295,2960.8808563497,3,986.960285449898,110,108565.631399489,192.151559999095,169.806665753537
"B11","UNKNOWN",28.444,,"Ecoli",87,"10/21/18","Site 11",565,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,3.54499772816388,3507.50039140649,3,11691.6679713549,110,1286083.47684904,2276.25394132574,823.823644080188
"C3","UNKNOWN",24.847,,"Ecoli",72,"10/21/18","Site 1",515,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,4.34942245646483,22357.4596932449,3,7452.48656441497,110,819773.522085647,1591.79324676825,52.0010021255755
"C4","UNKNOWN",24.829,,"Ecoli",72,"10/21/18","Site 1",515,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,4.3534479346715,22565.6545127151,3,7521.88483757169,110,827407.332132886,1606.61617889881,62.9764042176109
"C5","UNKNOWN",37.861,,"Ecoli",72,"10/21/18","Site 1",515,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,1.43900171303738,27.4790499195688,3,91.5968330652292,110,10075.6516371752,19.5643721110198,15.7364214993366
"C6","UNKNOWN",36.723,,"Ecoli",80,"10/21/18","Site 7",560,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,1.69350139077063,49.3743499395389,3,16.458116646513,110,1810.39283111643,3.23284434127934,24.1035849376293
"C7","UNKNOWN",36.665,,"Ecoli",80,"10/21/18","Site 7",560,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,1.70647237610325,50.8712461261111,3,16.957082042037,110,1865.27902462407,3.33085540111441,1031.89593764014
"C8","UNKNOWN",31.583,,"Ecoli",80,"10/21/18","Site 7",560,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.84299905645505,696.625000626844,3,2322.08333542281,110,255429.16689651,456.123512315196,1072.65793259269
"C9","UNKNOWN",31.425,,"Ecoli",88,"10/21/18","Site 13",565,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.87833380960255,755.672833545554,3,251.890944515185,110,27708.0038966703,49.0407148613634,
"C10","UNKNOWN",35.649,,"Ecoli",88,"10/21/18","Site 13",565,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,1.93368825710235,85.8397130355628,3,28.6132376785209,110,3147.4561446373,5.57071884006602,1071.00017146299
"C11","UNKNOWN",34.486,,"Ecoli",88,"10/21/18","Site 13",565,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.19377887678931,156.235196076935,3,520.783986923117,110,57286.2385615428,101.391572675297,363.910699667411
"D3","UNKNOWN",,,"Ecoli",73,"10/21/18","Site 3",575,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,,,3,,110,,,170.46743036642
"D4","UNKNOWN",27.039,,"Ecoli",73,"10/21/18","Site 3",575,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,3.85920866596283,7231.17157070339,3,2410.3905235678,110,265142.957592458,461.118187117318,
"D5","UNKNOWN",26.91,,"Ecoli",73,"10/21/18","Site 3",575,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,3.88805792644402,7727.83652543298,3,25759.4550847766,110,2833540.05932543,4927.89575534857,98.7525894434085
"D6","UNKNOWN",33.798,,"Ecoli",81,"10/21/18","Site 7",550,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.34764159935563,222.65968962741,3,74.21989654247,110,8164.1886196717,14.843979308494,88.8936301973816
"D7","UNKNOWN",34.518,,"Ecoli",81,"10/21/18","Site 7",550,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.18662247108855,153.681811509682,3,51.2272705032272,110,5634.999755355,10.2454541006454,154.229070685863
"D8","UNKNOWN",36.432,,"Ecoli",81,"10/21/18","Site 7",550,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,1.7585799551119,57.3561451467692,3,191.187150489231,110,21030.5865538154,38.2374300978461,21.1089545023285
"D9","UNKNOWN",31.898,,"Ecoli",89,"10/21/18","Site 13",575,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.7725531878382,592.315623046344,3,197.438541015448,110,21718.2395116993,37.7708513246944,30.0617663900167
"D10","UNKNOWN",31.81,,"Ecoli",89,"10/21/18","Site 13",575,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.79223330351529,619.773928960188,3,206.591309653396,110,22725.0440618736,39.5218157597801,22.5915457895673
"D11","UNKNOWN",34.265,,"Ecoli",89,"10/21/18","Site 13",575,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.24320280366018,175.066401004925,3,583.554670016418,110,64191.013701806,111.636545568358,59.1359297496785
"E3","UNKNOWN",35.932,,"Ecoli",74,"10/21/18","Site 3",512,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,1.87039879418626,74.1991267656686,3,24.7330422552229,110,2720.63464807452,5.31373954702054,62.5986294675021
"E4","UNKNOWN",28.187,,"Ecoli",74,"10/21/18","Site 3",512,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,3.6024726114481,4003.80217767587,3,1334.60072589196,110,146806.079848115,286.73062470335,169.806665753537
"E5","UNKNOWN",28.151,,"Ecoli",74,"10/21/18","Site 3",512,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,3.61052356786146,4078.71695146625,3,13595.7231715542,110,1495529.54887096,2920.95615013859,823.823644080188
"E6","UNKNOWN",32.619,,"Ecoli",82,"10/21/18","Site 9",675,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.61131042189297,408.611346263351,3,136.203782087784,110,14982.4160296562,22.196171895787,52.0010021255755
"E7","UNKNOWN",32.763,,"Ecoli",82,"10/21/18","Site 9",675,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.57910659623956,379.408098092182,3,126.469366030727,110,13911.63026338,20.6098226124148,62.9764042176109
"E8","UNKNOWN",35.618,,"Ecoli",82,"10/21/18","Site 9",675,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,1.94062102512496,87.220992672948,3,290.73664224316,110,31981.0306467476,47.3793046618483,15.7364214993366
"E9","UNKNOWN",33.125,,"Ecoli",90,"10/21/18","Site 13",605,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.49814975674972,314.883393194988,3,104.961131064996,110,11545.7244171496,19.0838420118175,24.1035849376293
"E10","UNKNOWN",33.852,,"Ecoli",90,"10/21/18","Site 13",605,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.3355651647356,216.553478768509,3,72.1844929228365,110,7940.29422151201,13.1244532586975,1031.89593764014
"E11","UNKNOWN",38.064,,"Ecoli",90,"10/21/18","Site 13",605,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,1.39360326437319,24.7515992253665,3,82.5053307512215,110,9075.58638263437,15.0009692274948,1072.65793259269
"F3","UNKNOWN",34.256,,"Ecoli",75,"10/21/18","Site 3",503,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.24521554276352,175.879629775312,3,58.6265432584372,110,6448.9197584281,12.8209140326602,
"F4","UNKNOWN",30.311,,"Ecoli",75,"10/21/18","Site 3",503,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,3.12746618306022,1341.11550352822,3,447.038501176074,110,49174.2351293681,97.7618988655429,1071.00017146299
"F5","UNKNOWN",30.304,,"Ecoli",75,"10/21/18","Site 3",503,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,3.12903164680726,1345.95842975544,3,4486.5280991848,110,493518.090910328,981.149286104031,363.910699667411
"F6","UNKNOWN",33.434,,"Ecoli",83,"10/21/18","Site 9",605,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.42904571420177,268.56271221464,3,89.5209040715466,110,9847.29944787012,16.2765280130085,170.46743036642
"F7","UNKNOWN",33.317,,"Ecoli",83,"10/21/18","Site 9",605,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.45521132254517,285.240587675612,3,95.0801958918707,110,10458.8215481058,17.2873083439765,
"F8","UNKNOWN",36.463,,"Ecoli",83,"10/21/18","Site 9",605,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,1.75164718708929,56.4478216693328,3,188.159405564443,110,20697.5346120887,34.2108010117169,98.7525894434085
"G3","UNKNOWN",37.546,,"Ecoli",76,"10/21/18","Site 5",530,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,1.50944758165423,32.3182310623384,3,10.7727436874461,110,1185.00180561907,2.23585246343221,88.8936301973816
"G4","UNKNOWN",31.606,,"Ecoli",76,"10/21/18","Site 5",530,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.83785538985763,688.42302903221,3,229.474343010737,110,25242.177731181,47.6267504361907,154.229070685863
"G5","UNKNOWN",31.667,,"Ecoli",76,"10/21/18","Site 5",530,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.82421349149055,667.134640215838,3,2223.78213405279,110,244616.034745807,461.539688199636,21.1089545023285
"G6","UNKNOWN",31.869,,"Ecoli",84,"10/21/18","Site 9",545,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.77903868050451,601.227283498743,3,200.409094499581,110,22045.0003949539,40.4495420090897,30.0617663900167
"G7","UNKNOWN",32.304,,"Ecoli",84,"10/21/18","Site 9",545,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.68175629050982,480.569595451259,3,160.18986515042,110,17620.8851665462,32.3318993881581,22.5915457895673
"G8","UNKNOWN",34.495,,"Ecoli",84,"10/21/18","Site 9",545,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.19176613768597,155.51279885243,3,518.375996174766,110,57021.3595792242,104.626347851788,59.1359297496785
"H3","UNKNOWN",,,"Ecoli",77,"10/21/18","Site 5",575,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,,,3,,110,,,62.5986294675021
"H4","UNKNOWN",33.805,,"Ecoli",77,"10/21/18","Site 5",575,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.34607613560859,221.858532305756,3,73.9528441019186,110,8134.81285121105,14.1475006108018,169.806665753537
"H5","UNKNOWN",33.974,,"Ecoli",77,"10/21/18","Site 5",575,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.30828136800146,203.367414834967,3,677.891382783223,110,74568.0521061546,129.683568880269,823.823644080188
"H6","UNKNOWN",31.473,,"Ecoli",85,"10/21/18","Site 11",505,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.86759920105141,737.223551871904,3,245.741183957301,110,27031.5302353032,53.5277826441647,52.0010021255755
"H7","UNKNOWN",31.661,,"Ecoli",85,"10/21/18","Site 11",505,1,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.82555531755945,669.199052767993,3,223.066350922664,110,24537.2986014931,48.5887101019665,62.9764042176109
"H8","UNKNOWN",35.031,,"Ecoli",85,"10/21/18","Site 11",505,10,1,-4.47151843230547,44.2955226839658,0.66416264780585,67.3546092619907,2.07189634219826,118.003894926735,3,393.34631642245,110,43268.0948064695,85.6793956563752,15.7364214993366
