"Pos","Name","CT","Amount..Copies.","Target","SampleIDNum","Date","Location","Volume","DilutionFactor","plate_num","standard_slope","standard_intercept","R2","efficiency","log.copies.well","copies.well","vol.well","copies.ul","vol.elution","copies.extraction","copies.ml","averaged"
"C9","UNKNOWN",34.6,,"entero",120,"11/29/18","Site 3",405,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.920760739587425,8.33222021591583,3,2.77740673863861,110,305.514741250247,0.75435738580308,
"C10","UNKNOWN",34.208,,"entero",120,"11/29/18","Site 3",405,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,1.04106457711496,10.991692674891,3,3.663897558297,110,403.02873141267,0.995132670154742,
"C11","UNKNOWN",37.394,,"entero",120,"11/29/18","Site 3",405,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.0632889996590301,1.15688182884477,3,3.85627276281589,110,424.190003909748,1.04738272570308,0.223767847082245
"D3","UNKNOWN",37.219,,"entero",105,"11/29/18","Site 13",445,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.116996069983821,1.30917007600831,3,0.436390025336105,110,48.0029027869715,0.107871691656116,
"D4","UNKNOWN",37.851,,"entero",105,"11/29/18","Site 13",445,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,-0.076963178274856,0.837600295187616,3,0.279200098395872,110,30.7120108235459,0.0690157546596538,
"D5","UNKNOWN",38.323,,"entero",105,"11/29/18","Site 13",445,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,-0.221818819379439,0.600041351575309,3,2.00013783858436,110,220.01516224428,0.494416094930966,
"D6","UNKNOWN",32.476,,"entero",113,"11/29/18","Site 9",385,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,1.57261112455805,37.3775752551125,3,12.4591917517042,110,1370.51109268746,3.55976907191547,0.281943947782429
"D7","UNKNOWN",32.868,,"entero",113,"11/29/18","Site 9",385,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,1.45230728703051,28.3339606896034,3,9.44465356320114,110,1038.91189195212,2.6984724466289,1.11864649537084
"D8","UNKNOWN",36.528,,"entero",113,"11/29/18","Site 9",385,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.329062273380573,2.13335079186946,3,7.11116930623152,110,782.228623685468,2.03176265892329,0.777264840835095
"D9","UNKNOWN",36.963,,"entero",121,"11/29/18","Site 3",405,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.195561841430375,1.56877926834466,3,0.522926422781552,110,57.5219065059707,0.142029398780175,
"D10","UNKNOWN",35.908,,"entero",121,"11/29/18","Site 3",405,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.519338751102693,3.30627330874372,3,1.10209110291457,110,121.230021320603,0.299333385976798,2.76333472582255
"D11","UNKNOWN",36.892,,"entero",121,"11/29/18","Site 3",405,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,0.217351567105004,1.64949714087197,3,5.49832380290656,110,604.815618319721,1.49337189708573,1.45342561868911
"E3","UNKNOWN",38.266,,"entero",106,"11/29/18","Site 13",385,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,-0.204325659330791,0.624704077549746,3,0.208234692516582,110,22.905816176824,0.0594956264333091,0.899040406235339
"E4","UNKNOWN",37.996,,"entero",106,"11/29/18","Site 13",385,1,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,-0.121463322258256,0.756025906768539,3,0.252008635589513,110,27.7209499148464,0.0720024673112895,2.41636857366665
"E5","UNKNOWN",,,"entero",106,"11/29/18","Site 13",385,10,1,-3.25841642341859,37.6002219159107,0.988504580615677,102.720442122284,,,3,,110,,,0.607026284010377
